,fetched_date,domain,http_code,user_agent,disallow_count,allow_count
771,2023-04-02T10:55:11Z,annaandivey.com,200,,0.0,0.0
772,2023-04-02T10:55:11Z,annaandivey.com,200,*,2.0,0.0
773,2023-04-02T10:55:11Z,annaandivey.com,200,*,1.0,0.0
774,2023-04-02T12:38:06Z,annev864wgq5.izrablog.com,200,,0.0,0.0
775,2023-04-02T12:38:06Z,annev864wgq5.izrablog.com,200,*,1.0,0.0
776,2023-04-02T11:16:45Z,apelbaum.wordpress.com,301,,,
777,2023-04-02T11:52:25Z,app.thrivepass.com,404,,,
778,2023-04-02T11:03:13Z,ar.empo-ni.de,200,,0.0,0.0
779,2023-04-02T11:03:13Z,ar.empo-ni.de,200,*,0.0,1.0
780,2023-04-02T11:03:13Z,ar.empo-ni.de,200,AdsBot-Google-Mobile,0.0,0.0
781,2023-04-02T11:03:13Z,ar.empo-ni.de,200,AdsBot-Google,3.0,0.0
782,2023-04-02T11:03:13Z,ar.empo-ni.de,200,PetalBot,1.0,0.0
783,2023-04-02T10:51:57Z,archiv.forummuenchen.org,200,,0.0,0.0
784,2023-04-02T10:51:57Z,archiv.forummuenchen.org,200,*,1.0,1.0
785,2023-04-02T10:53:25Z,archive.capradio.org,200,,0.0,0.0
786,2023-04-02T10:53:25Z,archive.capradio.org,200,omgilibot,1.0,0.0
787,2023-04-02T10:53:25Z,archive.capradio.org,200,*,22.0,0.0
788,2023-04-02T10:53:57Z,arne-busk-automobiler.citroen.dk,404,,,
789,2023-04-02T11:30:55Z,arthockey.ru,200,,0.0,0.0
790,2023-04-02T11:30:55Z,arthockey.ru,200,*,1.0,0.0
791,2023-04-02T10:55:13Z,articlespinnerreviews.com,200,,0.0,0.0
792,2023-04-02T10:55:13Z,articlespinnerreviews.com,200,*,1.0,0.0
793,2023-04-02T10:54:36Z,artpoint-media.de,200,,0.0,0.0
794,2023-04-02T10:54:36Z,artpoint-media.de,200,*,1.0,0.0
795,2023-04-02T10:52:33Z,ashleytheophane.com,200,,0.0,0.0
796,2023-04-02T10:52:33Z,ashleytheophane.com,200,*,1.0,1.0
797,2023-04-02T10:55:35Z,autrj.com,200,,0.0,0.0
798,2023-04-02T10:55:35Z,autrj.com,200,*,1.0,1.0
799,2023-04-02T10:53:42Z,avtostil78.zp.ua,302,,,
800,2023-04-02T11:12:49Z,backyardables.com,200,,0.0,0.0
801,2023-04-02T11:12:49Z,backyardables.com,200,*,1.0,1.0
802,2023-04-02T10:54:50Z,badaweb.com,200,,0.0,0.0
803,2023-04-02T10:54:50Z,badaweb.com,200,*,4.0,0.0
804,2023-04-02T10:54:50Z,badaweb.com,200,SemrushBot,1.0,0.0
805,2023-04-02T10:54:50Z,badaweb.com,200,dotbot,1.0,0.0
806,2023-04-02T10:54:50Z,badaweb.com,200,BLEXBot,1.0,0.0
807,2023-04-02T10:53:32Z,balaskyvet.com,200,,0.0,0.0
808,2023-04-02T10:53:32Z,balaskyvet.com,200,*,0.0,0.0
809,2023-04-02T11:08:24Z,banan2.buzz,301,,,
810,2023-04-02T10:52:45Z,banulbotosanean.ro,200,,0.0,0.0
811,2023-04-02T10:52:45Z,banulbotosanean.ro,200,*,1.0,1.0
812,2023-04-02T10:52:12Z,barclaywoods.gear.host,200,,0.0,0.0
813,2023-04-02T10:52:12Z,barclaywoods.gear.host,200,*,68.0,0.0
814,2023-04-02T11:30:38Z,bd44.leggiditalia.it,404,,,
815,2023-04-02T10:53:46Z,bdk-versek.blogspot.com,200,,0.0,0.0
816,2023-04-02T10:53:46Z,bdk-versek.blogspot.com,200,Mediapartners-Google,1.0,0.0
817,2023-04-02T10:53:46Z,bdk-versek.blogspot.com,200,*,1.0,1.0
818,2023-04-02T10:53:17Z,bel.my-teplo.ru,200,,54.0,0.0
819,2023-04-02T12:02:45Z,beloitfilmfest.org,200,,0.0,0.0
820,2023-04-02T12:02:45Z,beloitfilmfest.org,200,*,1.0,0.0
821,2023-04-02T11:27:07Z,bergstedterfahrschule.de,200,,0.0,0.0
822,2023-04-02T11:27:07Z,bergstedterfahrschule.de,200,*,11.0,5.0
823,2023-04-02T11:05:46Z,bi-garbenteich.de,200,,0.0,0.0
824,2023-04-02T11:05:46Z,bi-garbenteich.de,200,*,1.0,1.0
825,2023-04-02T11:29:02Z,bikefindr.com,200,,0.0,0.0
826,2023-04-02T11:29:02Z,bikefindr.com,200,*,1.0,0.0
827,2023-04-02T12:24:57Z,bingdoc.com,301,,,
828,2023-04-02T10:53:08Z,biokulturorg.wordpress.com,301,,,
829,2023-04-02T12:45:31Z,biskopsarno.us9.list-manage.com,200,,0.0,0.0
830,2023-04-02T12:45:31Z,biskopsarno.us9.list-manage.com,200,Googlebot,0.0,2.0
831,2023-04-02T12:45:31Z,biskopsarno.us9.list-manage.com,200,Bingbot,0.0,2.0
832,2023-04-02T12:45:31Z,biskopsarno.us9.list-manage.com,200,*,7.0,0.0
833,2023-04-02T10:54:36Z,bjo.bmj.com,200,,0.0,0.0
834,2023-04-02T10:54:36Z,bjo.bmj.com,200,*,36.0,32.0
835,2023-04-02T10:54:18Z,bjoorns-cykel.starwebserver.se,200,,0.0,0.0
836,2023-04-02T10:54:18Z,bjoorns-cykel.starwebserver.se,200,*,11.0,0.0
837,2023-04-02T11:11:05Z,blockultural.com,403,,,
838,2023-04-02T10:52:46Z,blog-stepsequence.com,200,,0.0,0.0
839,2023-04-02T10:52:46Z,blog-stepsequence.com,200,*,1.0,1.0
840,2023-04-02T10:53:04Z,blog.altenew.com,200,,0.0,0.0
841,2023-04-02T10:53:04Z,blog.altenew.com,200,*,1.0,1.0
842,2023-04-02T12:05:15Z,blog.ducksauz.com,200,,0.0,0.0
843,2023-04-02T12:05:15Z,blog.ducksauz.com,200,Mediapartners-Google,1.0,0.0
844,2023-04-02T12:05:15Z,blog.ducksauz.com,200,*,1.0,1.0
845,2023-04-02T10:54:05Z,blog.ecampus.com,200,,1.0,0.0
846,2023-04-02T11:40:46Z,blog.gofreight.co,301,,,
847,2023-04-02T10:56:20Z,bluefireai.com,200,,0.0,0.0
848,2023-04-02T10:56:20Z,bluefireai.com,200,*,1.0,1.0
849,2023-04-02T10:52:40Z,boardgames.stackexchange.com,200,,67.0,1.0
850,2023-04-02T10:52:40Z,boardgames.stackexchange.com,200,Yahoo Pipes 1.0,1.0,0.0
851,2023-04-02T10:52:40Z,boardgames.stackexchange.com,200,008,1.0,0.0
852,2023-04-02T10:52:40Z,boardgames.stackexchange.com,200,voltron,1.0,0.0
853,2023-04-02T10:52:40Z,boardgames.stackexchange.com,200,Bytespider,1.0,0.0
854,2023-04-02T10:52:40Z,boardgames.stackexchange.com,200,Googlebot-Image,6.0,0.0
855,2023-04-02T11:01:11Z,borestrandhytter.no,200,,0.0,0.0
856,2023-04-02T11:01:11Z,borestrandhytter.no,200,*,1.0,1.0
857,2023-04-02T12:55:43Z,br.download.yahoo.com,301,,,
858,2023-04-02T10:58:40Z,brandpa.com,200,,1.0,0.0
859,2023-04-02T10:58:40Z,brandpa.com,200,SemrushBot,1.0,0.0
860,2023-04-02T10:58:40Z,brandpa.com,200,dotbot,1.0,0.0
861,2023-04-02T10:54:21Z,bryansbookstores.com,200,,0.0,0.0
862,2023-04-02T10:54:21Z,bryansbookstores.com,200,*,0.0,1.0
863,2023-04-02T11:59:15Z,business.joriside.nl,500,,,
864,2023-04-02T11:08:09Z,businessprologo.com,200,,0.0,0.0
865,2023-04-02T11:08:09Z,businessprologo.com,200,*,1.0,0.0
866,2023-04-02T12:49:26Z,cal7.infomedica.it,404,,,
867,2023-04-02T12:22:43Z,cancentralnyi.wixsite.com,200,,0.0,0.0
868,2023-04-02T12:22:43Z,cancentralnyi.wixsite.com,200,*,0.0,1.0
869,2023-04-02T12:22:43Z,cancentralnyi.wixsite.com,200,AdsBot-Google-Mobile,0.0,0.0
870,2023-04-02T12:22:43Z,cancentralnyi.wixsite.com,200,AdsBot-Google,3.0,0.0
871,2023-04-02T12:22:43Z,cancentralnyi.wixsite.com,200,PetalBot,1.0,0.0
872,2023-04-02T12:18:18Z,cannabisshopbloor.business.blog,200,,0.0,0.0
873,2023-04-02T12:18:18Z,cannabisshopbloor.business.blog,200,*,10.0,1.0
874,2023-04-02T12:57:53Z,caprigyongyos.hu,200,,0.0,0.0
875,2023-04-02T12:57:53Z,caprigyongyos.hu,200,*,1.0,1.0
876,2023-04-02T10:53:08Z,caribbeandaily.net,200,,0.0,0.0
877,2023-04-02T10:53:08Z,caribbeandaily.net,200,*,1.0,0.0
878,2023-04-02T12:21:46Z,casinotructuyenuytin.org,404,,,
879,2023-04-02T10:56:01Z,catalog.asurams.edu,200,,0.0,0.0
880,2023-04-02T10:56:01Z,catalog.asurams.edu,200,*,29.0,0.0
881,2023-04-02T11:06:47Z,cctvpros.in,404,,,
882,2023-04-02T12:55:03Z,charcuterieboardworkshop.com,403,,,
883,2023-04-02T12:46:10Z,charlestonplace.com,200,,0.0,0.0
884,2023-04-02T12:46:10Z,charlestonplace.com,200,*,1.0,1.0
885,2023-04-02T12:46:10Z,charlestonplace.com,200,Sitemap,0.0,1.0
886,2023-04-02T10:53:35Z,charlestonreikiandtarot.com,200,,0.0,0.0
887,2023-04-02T10:53:35Z,charlestonreikiandtarot.com,200,*,1.0,1.0
888,2023-04-02T11:56:29Z,chatinroom.com,404,,,
889,2023-04-02T11:21:31Z,chernogolovka.skbeton.com,200,,0.0,0.0
890,2023-04-02T11:21:31Z,chernogolovka.skbeton.com,200,*,9.0,0.0
891,2023-04-02T11:21:31Z,chernogolovka.skbeton.com,200,Yandex,9.0,0.0
892,2023-04-02T11:21:31Z,chernogolovka.skbeton.com,200,Googlebot,9.0,0.0
893,2023-04-02T12:30:17Z,chickadeewww.birdweb.org,404,,,
894,2023-04-02T10:52:22Z,childview.ca,200,,0.0,0.0
895,2023-04-02T10:52:22Z,childview.ca,200,Googlebot,7.0,0.0
896,2023-04-02T10:52:22Z,childview.ca,200,Slurp,7.0,0.0
897,2023-04-02T10:52:22Z,childview.ca,200,msnbot,7.0,0.0
898,2023-04-02T10:52:22Z,childview.ca,200,msnbot-media,7.0,0.0
899,2023-04-02T10:52:22Z,childview.ca,200,twiceler,7.0,0.0
900,2023-04-02T10:52:22Z,childview.ca,200,*,7.0,0.0
901,2023-04-02T10:54:17Z,chockchai.go.th,200,,0.0,0.0
902,2023-04-02T10:54:17Z,chockchai.go.th,200,*,1.0,1.0
903,2023-04-02T11:37:49Z,cicus.us.es,200,,0.0,0.0
904,2023-04-02T11:37:49Z,cicus.us.es,200,Rogerbot,0.0,0.0
905,2023-04-02T11:37:49Z,cicus.us.es,200,Exabot,0.0,0.0
906,2023-04-02T11:37:49Z,cicus.us.es,200,MJ12bot,0.0,0.0
907,2023-04-02T11:37:49Z,cicus.us.es,200,Dotbot,0.0,0.0
908,2023-04-02T11:37:49Z,cicus.us.es,200,Gigabot,0.0,0.0
909,2023-04-02T11:37:49Z,cicus.us.es,200,AhrefsBot,0.0,0.0
910,2023-04-02T11:37:49Z,cicus.us.es,200,BlackWidow,0.0,0.0
911,2023-04-02T11:37:49Z,cicus.us.es,200,"Bot\ [EMAIL=""craftbot@yahoo.com""]mailto",0.0,0.0
912,2023-04-02T11:37:49Z,cicus.us.es,200,ChinaClaw,0.0,0.0
913,2023-04-02T11:37:49Z,cicus.us.es,200,Custo,0.0,0.0
914,2023-04-02T11:37:49Z,cicus.us.es,200,DISCo,0.0,0.0
915,2023-04-02T11:37:49Z,cicus.us.es,200,Download\ Demon,0.0,0.0
916,2023-04-02T11:37:49Z,cicus.us.es,200,eCatch,0.0,0.0
917,2023-04-02T11:37:49Z,cicus.us.es,200,EirGrabber,0.0,0.0
918,2023-04-02T11:37:49Z,cicus.us.es,200,EmailSiphon,0.0,0.0
919,2023-04-02T11:37:49Z,cicus.us.es,200,EmailWolf,0.0,0.0
920,2023-04-02T11:37:49Z,cicus.us.es,200,Express\ WebPictures,0.0,0.0
921,2023-04-02T11:37:49Z,cicus.us.es,200,ExtractorPro,0.0,0.0
922,2023-04-02T11:37:49Z,cicus.us.es,200,EyeNetIE,0.0,0.0
923,2023-04-02T11:37:49Z,cicus.us.es,200,FlashGet,0.0,0.0
924,2023-04-02T11:37:49Z,cicus.us.es,200,GetRight,0.0,0.0
925,2023-04-02T11:37:49Z,cicus.us.es,200,GetWeb!,0.0,0.0
926,2023-04-02T11:37:49Z,cicus.us.es,200,Go!Zilla,0.0,0.0
927,2023-04-02T11:37:49Z,cicus.us.es,200,Go-Ahead-Got-It,0.0,0.0
928,2023-04-02T11:37:49Z,cicus.us.es,200,GrabNet,0.0,0.0
929,2023-04-02T11:37:49Z,cicus.us.es,200,Grafula,0.0,0.0
930,2023-04-02T11:37:49Z,cicus.us.es,200,HMView,0.0,0.0
931,2023-04-02T11:37:49Z,cicus.us.es,200,HTTrack,0.0,0.0
932,2023-04-02T11:37:49Z,cicus.us.es,200,Image\ Stripper,0.0,0.0
933,2023-04-02T11:37:49Z,cicus.us.es,200,Image\ Sucker,0.0,0.0
934,2023-04-02T11:37:49Z,cicus.us.es,200,Indy\ Library,0.0,0.0
935,2023-04-02T11:37:49Z,cicus.us.es,200,InterGET,0.0,0.0
936,2023-04-02T11:37:49Z,cicus.us.es,200,Internet\ Ninja,0.0,0.0
937,2023-04-02T11:37:49Z,cicus.us.es,200,JetCar,0.0,0.0
938,2023-04-02T11:37:49Z,cicus.us.es,200,JOC\ Web\ Spider,0.0,0.0
939,2023-04-02T11:37:49Z,cicus.us.es,200,larbin,0.0,0.0
940,2023-04-02T11:37:49Z,cicus.us.es,200,LeechFTP,0.0,0.0
941,2023-04-02T11:37:49Z,cicus.us.es,200,Mass\ Downloader,0.0,0.0
942,2023-04-02T11:37:49Z,cicus.us.es,200,MIDown\ tool,0.0,0.0
943,2023-04-02T11:37:49Z,cicus.us.es,200,Mister\ PiX,0.0,0.0
944,2023-04-02T11:37:49Z,cicus.us.es,200,Navroad,0.0,0.0
945,2023-04-02T11:37:49Z,cicus.us.es,200,NearSite,0.0,0.0
946,2023-04-02T11:37:49Z,cicus.us.es,200,NetAnts,0.0,0.0
947,2023-04-02T11:37:49Z,cicus.us.es,200,NetSpider,0.0,0.0
948,2023-04-02T11:37:49Z,cicus.us.es,200,Net\ Vampire,0.0,0.0
949,2023-04-02T11:37:49Z,cicus.us.es,200,NetZIP,0.0,0.0
950,2023-04-02T11:37:49Z,cicus.us.es,200,Octopus,0.0,0.0
951,2023-04-02T11:37:49Z,cicus.us.es,200,Offline\ Explorer,0.0,0.0
952,2023-04-02T11:37:49Z,cicus.us.es,200,Offline\ Navigator,0.0,0.0
953,2023-04-02T11:37:49Z,cicus.us.es,200,PageGrabber,0.0,0.0
954,2023-04-02T11:37:49Z,cicus.us.es,200,Papa\ Foto,0.0,0.0
955,2023-04-02T11:37:49Z,cicus.us.es,200,pavuk,0.0,0.0
956,2023-04-02T11:37:49Z,cicus.us.es,200,pcBrowser,0.0,0.0
957,2023-04-02T11:37:49Z,cicus.us.es,200,RealDownload,0.0,0.0
958,2023-04-02T11:37:49Z,cicus.us.es,200,ReGet,0.0,0.0
959,2023-04-02T11:37:49Z,cicus.us.es,200,SiteSnagger,0.0,0.0
960,2023-04-02T11:37:49Z,cicus.us.es,200,SmartDownload,0.0,0.0
961,2023-04-02T11:37:49Z,cicus.us.es,200,SuperBot,0.0,0.0
962,2023-04-02T11:37:49Z,cicus.us.es,200,SuperHTTP,0.0,0.0
963,2023-04-02T11:37:49Z,cicus.us.es,200,Surfbot,0.0,0.0
964,2023-04-02T11:37:49Z,cicus.us.es,200,tAkeOut,0.0,0.0
965,2023-04-02T11:37:49Z,cicus.us.es,200,Teleport\ Pro,0.0,0.0
966,2023-04-02T11:37:49Z,cicus.us.es,200,VoidEYE,0.0,0.0
967,2023-04-02T11:37:49Z,cicus.us.es,200,Web\ Image\ Collector,0.0,0.0
968,2023-04-02T11:37:49Z,cicus.us.es,200,Web\ Sucker,0.0,0.0
969,2023-04-02T11:37:49Z,cicus.us.es,200,WebAuto,0.0,0.0
970,2023-04-02T11:37:49Z,cicus.us.es,200,WebCopier,0.0,0.0
971,2023-04-02T11:37:49Z,cicus.us.es,200,WebFetch,0.0,0.0
972,2023-04-02T11:37:49Z,cicus.us.es,200,WebGo\ IS,0.0,0.0
973,2023-04-02T11:37:49Z,cicus.us.es,200,WebLeacher,0.0,0.0
974,2023-04-02T11:37:49Z,cicus.us.es,200,WebReaper,0.0,0.0
975,2023-04-02T11:37:49Z,cicus.us.es,200,WebSauger,0.0,0.0
976,2023-04-02T11:37:49Z,cicus.us.es,200,Website\ eXtractor,0.0,0.0
977,2023-04-02T11:37:49Z,cicus.us.es,200,Website\ Quester,0.0,0.0
978,2023-04-02T11:37:49Z,cicus.us.es,200,WebStripper,0.0,0.0
979,2023-04-02T11:37:49Z,cicus.us.es,200,WebWhacker,0.0,0.0
980,2023-04-02T11:37:49Z,cicus.us.es,200,WebZIP,0.0,0.0
981,2023-04-02T11:37:49Z,cicus.us.es,200,Wget,0.0,0.0
982,2023-04-02T11:37:49Z,cicus.us.es,200,Widow,0.0,0.0
983,2023-04-02T11:37:49Z,cicus.us.es,200,WWWOFFLE,0.0,0.0
984,2023-04-02T11:37:49Z,cicus.us.es,200,Xaldon\ WebSpider,0.0,0.0
985,2023-04-02T11:37:49Z,cicus.us.es,200,Zeus,1.0,0.0
986,2023-04-02T10:54:29Z,ciskastrating.nl,200,,0.0,0.0
987,2023-04-02T10:54:29Z,ciskastrating.nl,200,*,1.0,0.0
988,2023-04-02T12:05:27Z,ckitchen.exblog.jp:443,200,,0.0,0.0
989,2023-04-02T12:05:27Z,ckitchen.exblog.jp:443,200,*,5.0,0.0
990,2023-04-02T12:05:27Z,ckitchen.exblog.jp:443,200,Googlebot,6.0,0.0
991,2023-04-02T12:05:27Z,ckitchen.exblog.jp:443,200,msnbot,7.0,0.0
992,2023-04-02T12:05:27Z,ckitchen.exblog.jp:443,200,bingbot,7.0,0.0
993,2023-04-02T12:05:27Z,ckitchen.exblog.jp:443,200,MegaIndex,1.0,0.0
994,2023-04-02T12:05:27Z,ckitchen.exblog.jp:443,200,GrapeshotCrawler,1.0,0.0
995,2023-04-02T12:05:27Z,ckitchen.exblog.jp:443,200,AhrefsBot,1.0,0.0
996,2023-04-02T12:05:27Z,ckitchen.exblog.jp:443,200,dotbot,1.0,0.0
997,2023-04-02T12:05:27Z,ckitchen.exblog.jp:443,200,proximic,1.0,0.0
998,2023-04-02T12:25:01Z,clavory.com,200,,0.0,0.0
999,2023-04-02T12:25:01Z,clavory.com,200,*,1.0,0.0
1000,2023-04-02T11:28:01Z,cleantechnica.com,200,,0.0,0.0
1001,2023-04-02T11:28:01Z,cleantechnica.com,200,*,5.0,0.0
1002,2023-04-02T11:28:01Z,cleantechnica.com,200,Googlebot-Image,1.0,0.0
1003,2023-04-02T11:28:01Z,cleantechnica.com,200,ia_archiver,1.0,0.0
1004,2023-04-02T10:52:40Z,clubespresso.co.kr,200,,0.0,0.0
1005,2023-04-02T10:52:40Z,clubespresso.co.kr,200,Googlebot,0.0,0.0
1006,2023-04-02T10:52:40Z,clubespresso.co.kr,200,Cowbot,0.0,0.0
1007,2023-04-02T10:52:40Z,clubespresso.co.kr,200,NaverBot,0.0,0.0
1008,2023-04-02T10:52:40Z,clubespresso.co.kr,200,Yeti,0.0,0.0
1009,2023-04-02T10:52:40Z,clubespresso.co.kr,200,Daumoa,5.0,0.0
1010,2023-04-02T10:54:44Z,cmd.hse.ru,200,,30.0,0.0
1011,2023-04-02T10:54:44Z,cmd.hse.ru,200,Yandex,30.0,0.0
1012,2023-04-02T10:53:21Z,contohterbaru.com,200,,0.0,0.0
1013,2023-04-02T10:53:21Z,contohterbaru.com,200,*,1.0,1.0
1014,2023-04-02T10:53:21Z,contohterbaru.com,200,*,1.0,0.0
1015,2023-04-02T10:52:38Z,coolinary.blogspot.com,200,,0.0,0.0
1016,2023-04-02T10:52:38Z,coolinary.blogspot.com,200,Mediapartners-Google,1.0,0.0
1017,2023-04-02T10:52:38Z,coolinary.blogspot.com,200,*,1.0,1.0
1018,2023-04-02T10:53:33Z,corum-egitim.xyz,200,,0.0,0.0
1019,2023-04-02T10:53:33Z,corum-egitim.xyz,200,*,1.0,0.0
1020,2023-04-02T10:56:11Z,costofliving.redbridge.gov.uk,404,,,
1021,2023-04-02T11:52:47Z,covid19.international.wisc.edu,200,,0.0,0.0
1022,2023-04-02T11:52:47Z,covid19.international.wisc.edu,200,*,1.0,1.0
1023,2023-04-02T12:27:30Z,crownmoldingexperts.com,200,,1.0,0.0
1024,2023-04-02T10:54:48Z,crypti.me,200,,0.0,0.0
1025,2023-04-02T10:54:48Z,crypti.me,200,*,1.0,0.0
1026,2023-04-02T12:46:01Z,cyrusalcala.com,404,,,
1027,2023-04-02T10:54:25Z,dailyvoice.com,404,,,
1028,2023-04-02T10:53:38Z,dayoftheshirt.com,200,,0.0,0.0
1029,2023-04-02T10:53:38Z,dayoftheshirt.com,200,*,1.0,0.0
1030,2023-04-02T11:04:38Z,ddinno.fi,200,,0.0,0.0
1031,2023-04-02T11:04:38Z,ddinno.fi,200,psbot,1.0,0.0
1032,2023-04-02T11:04:38Z,ddinno.fi,200,*,1.0,0.0
1033,2023-04-02T10:52:26Z,delta.app,200,,3.0,1.0
1034,2023-04-02T10:53:43Z,deprimeramx.com,200,,0.0,0.0
1035,2023-04-02T10:53:43Z,deprimeramx.com,200,*,10.0,1.0
1036,2023-04-02T10:53:38Z,desk-gems.com,200,,0.0,0.0
1037,2023-04-02T10:53:38Z,desk-gems.com,200,*,33.0,0.0
1038,2023-04-02T10:53:38Z,desk-gems.com,200,adsbot-google,9.0,0.0
1039,2023-04-02T10:53:38Z,desk-gems.com,200,Nutch,1.0,0.0
1040,2023-04-02T10:53:38Z,desk-gems.com,200,AhrefsBot,33.0,0.0
1041,2023-04-02T10:53:38Z,desk-gems.com,200,AhrefsSiteAudit,33.0,0.0
1042,2023-04-02T10:53:38Z,desk-gems.com,200,MJ12bot,0.0,0.0
1043,2023-04-02T10:53:38Z,desk-gems.com,200,Pinterest,0.0,0.0
1044,2023-04-02T10:53:00Z,deutscher-psychologie-preis.de,200,,0.0,0.0
1045,2023-04-02T10:53:00Z,deutscher-psychologie-preis.de,200,*,1.0,0.0
1046,2023-04-02T12:36:42Z,dev-app.deepspace.game,404,,,
1047,2023-04-02T10:55:02Z,developer.vmware.com,200,,0.0,0.0
1048,2023-04-02T10:55:02Z,developer.vmware.com,200,*,4.0,0.0
1049,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1050,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1051,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1052,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1053,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1054,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1055,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1056,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1057,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1058,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1059,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1060,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1061,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1062,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1063,2023-04-02T10:55:02Z,developer.vmware.com,200,*,1.0,0.0
1064,2023-04-02T12:44:13Z,di-va.space,200,,0.0,0.0
1065,2023-04-02T12:44:13Z,di-va.space,200,*,2.0,0.0
1066,2023-04-02T10:59:45Z,dimpack.com.ar,200,,0.0,0.0
1067,2023-04-02T10:59:45Z,dimpack.com.ar,200,*,1.0,0.0
1068,2023-04-02T10:53:36Z,disdagkoperin.cimahikota.go.id,200,,0.0,0.0
1069,2023-04-02T10:53:36Z,disdagkoperin.cimahikota.go.id,200,*,1.0,1.0
1070,2023-04-02T11:56:47Z,docs.lworks.io,404,,,
1071,2023-04-02T12:07:39Z,docs.scriptable.app,404,,,
1072,2023-04-02T12:30:43Z,donna-tam.moveeasy.com,200,,0.0,0.0
1073,2023-04-02T12:30:43Z,donna-tam.moveeasy.com,200,*,0.0,0.0
1074,2023-04-02T12:39:32Z,dowls.eu,503,,,
1075,2023-04-02T10:53:10Z,download.macrotrends.net,200,,0.0,0.0
1076,2023-04-02T10:53:10Z,download.macrotrends.net,200,rogerbot,1.0,0.0
1077,2023-04-02T10:53:10Z,download.macrotrends.net,200,dotbot,1.0,0.0
1078,2023-04-02T10:53:10Z,download.macrotrends.net,200,IsraBot,1.0,0.0
1079,2023-04-02T10:53:10Z,download.macrotrends.net,200,Orthogaffe,1.0,0.0
1080,2023-04-02T10:53:10Z,download.macrotrends.net,200,UbiCrawler,1.0,0.0
1081,2023-04-02T10:53:10Z,download.macrotrends.net,200,DOC,1.0,0.0
1082,2023-04-02T10:53:10Z,download.macrotrends.net,200,Zao,1.0,0.0
1083,2023-04-02T10:53:10Z,download.macrotrends.net,200,sitecheck.internetseer.com,1.0,0.0
1084,2023-04-02T10:53:10Z,download.macrotrends.net,200,Zealbot,1.0,0.0
1085,2023-04-02T10:53:10Z,download.macrotrends.net,200,MSIECrawler,1.0,0.0
1086,2023-04-02T10:53:10Z,download.macrotrends.net,200,SiteSnagger,1.0,0.0
1087,2023-04-02T10:53:10Z,download.macrotrends.net,200,WebStripper,1.0,0.0
1088,2023-04-02T10:53:10Z,download.macrotrends.net,200,WebCopier,1.0,0.0
1089,2023-04-02T10:53:10Z,download.macrotrends.net,200,Fetch,1.0,0.0
1090,2023-04-02T10:53:10Z,download.macrotrends.net,200,Offline Explorer,1.0,0.0
1091,2023-04-02T10:53:10Z,download.macrotrends.net,200,Teleport,1.0,0.0
1092,2023-04-02T10:53:10Z,download.macrotrends.net,200,TeleportPro,1.0,0.0
1093,2023-04-02T10:53:10Z,download.macrotrends.net,200,WebZIP,1.0,0.0
1094,2023-04-02T10:53:10Z,download.macrotrends.net,200,linko,1.0,0.0
1095,2023-04-02T10:53:10Z,download.macrotrends.net,200,HTTrack,1.0,0.0
1096,2023-04-02T10:53:10Z,download.macrotrends.net,200,Microsoft.URL.Control,1.0,0.0
1097,2023-04-02T10:53:10Z,download.macrotrends.net,200,Xenu,1.0,0.0
1098,2023-04-02T10:53:10Z,download.macrotrends.net,200,larbin,1.0,0.0
1099,2023-04-02T10:53:10Z,download.macrotrends.net,200,libwww,1.0,0.0
1100,2023-04-02T10:53:10Z,download.macrotrends.net,200,ZyBORG,1.0,0.0
1101,2023-04-02T10:53:10Z,download.macrotrends.net,200,Download Ninja,1.0,0.0
1102,2023-04-02T10:53:10Z,download.macrotrends.net,200,fast,1.0,0.0
1103,2023-04-02T10:53:10Z,download.macrotrends.net,200,wget,1.0,0.0
1104,2023-04-02T10:53:10Z,download.macrotrends.net,200,grub-client,1.0,0.0
1105,2023-04-02T10:53:10Z,download.macrotrends.net,200,k2spider,1.0,0.0
1106,2023-04-02T10:53:10Z,download.macrotrends.net,200,NPBot,1.0,0.0
1107,2023-04-02T10:53:10Z,download.macrotrends.net,200,WebReaper,1.0,0.0
1108,2023-04-02T10:53:10Z,download.macrotrends.net,200,*,10.0,0.0
1109,2023-04-02T10:52:36Z,dsao.ab-dat.net,200,,0.0,0.0
1110,2023-04-02T10:52:36Z,dsao.ab-dat.net,200,*,22.0,18.0
